"Row","IndicatorCode","IndicatorName","LineItems",
"321","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Direct soil emissions",
"322","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Manure in pasture/range/paddock",
"323","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Indirect N2O from agriculture",
"324","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Other direct soil emissions",
"325","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Savanna burning",
"326","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Agricultural waste burning",
"327","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Forest fires",
"328","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Grassland fires",
"329","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Decay of wetlands/peatlands",
"330","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Other vegetation fires",
"331","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Forest Fires-Post burn decay",
"332","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Solid waste disposal on land",
"333","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Wastewater handling",
"334","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Waste incineration",
"335","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Other waste handling",
"336","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Fossil fuel fires",
"337","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Indirect N2O from non-agricultural NOx",
"338","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Indirect N2O from non-agricultural NH3",
"339","I-GHG-HFC134a","I-GHG-HFC134a emissions (Gg)","Other sources",
"340","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Public electricity and heat production",
"341","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Other Energy Industries",
"342","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Manufacturing Industries and Construction",
"343","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Domestic aviation",
"344","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Road transportation",
"345","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Rail transportation",
"346","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Inland navigation",
"347","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Other transportation",
"348","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Residential and other sectors",
"349","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Fugitive emissions from solid fuels",
"350","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Fugitive emissions from oil and gas",
"351","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Memo: International aviation",
"352","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Memo: International navigation",
"353","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Production of minerals",
"354","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Cement production",
"355","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Lime production",
"356","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Production of chemicals",
"357","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Production of metals",
"358","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Production of pulp/paper/food/drink",
"359","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Production of halocarbons and SF6",
"360","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Refrigeration and Air Conditioning",
"361","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Foam Blowing",
"362","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Fire Extinguishers",
"363","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Aerosols",
"364","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","F-gas as Solvent",
"365","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Semiconductor/Electronics Manufacture",
"366","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Electrical Equipment",
"367","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Other F-gas use",
"368","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"369","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Solvent and other product use: paint",
"370","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Solvent and other product use: degrease",
"371","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Solvent and other product use: chemicals",
"372","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Solvent and other product use: other",
"373","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Enteric fermentation",
"374","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Manure management",
"375","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Rice cultivation",
"376","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Direct soil emissions",
"377","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Manure in pasture/range/paddock",
"378","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Indirect N2O from agriculture",
"379","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Other direct soil emissions",
"380","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Savanna burning",
"381","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Agricultural waste burning",
"382","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Forest fires",
"383","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Grassland fires",
"384","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Decay of wetlands/peatlands",
"385","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Other vegetation fires",
"386","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Forest Fires-Post burn decay",
"387","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Solid waste disposal on land",
"388","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Wastewater handling",
"389","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Waste incineration",
"390","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Other waste handling",
"391","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Fossil fuel fires",
"392","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Indirect N2O from non-agricultural NOx",
"393","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Indirect N2O from non-agricultural NH3",
"394","I-GHG-HFC143a","I-GHG-HFC143a emissions (Gg)","Other sources",
"395","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Public electricity and heat production",
"396","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Other Energy Industries",
"397","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Manufacturing Industries and Construction",
"398","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Domestic aviation",
"399","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Road transportation",
"400","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Rail transportation",
"401","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Inland navigation",
"402","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Other transportation",
"403","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Residential and other sectors",
"404","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Fugitive emissions from solid fuels",
"405","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Fugitive emissions from oil and gas",
"406","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Memo: International aviation",
"407","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Memo: International navigation",
"408","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Production of minerals",
"409","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Cement production",
"410","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Lime production",
"411","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Production of chemicals",
"412","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Production of metals",
"413","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Production of pulp/paper/food/drink",
"414","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Production of halocarbons and SF6",
"415","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Refrigeration and Air Conditioning",
"416","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Foam Blowing",
"417","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Fire Extinguishers",
"418","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Aerosols",
"419","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","F-gas as Solvent",
"420","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Semiconductor/Electronics Manufacture",
"421","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Electrical Equipment",
"422","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Other F-gas use",
"423","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"424","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Solvent and other product use: paint",
"425","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Solvent and other product use: degrease",
"426","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Solvent and other product use: chemicals",
"427","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Solvent and other product use: other",
"428","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Enteric fermentation",
"429","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Manure management",
"430","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Rice cultivation",
"431","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Direct soil emissions",
"432","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Manure in pasture/range/paddock",
"433","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Indirect N2O from agriculture",
"434","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Other direct soil emissions",
"435","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Savanna burning",
"436","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Agricultural waste burning",
"437","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Forest fires",
"438","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Grassland fires",
"439","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Decay of wetlands/peatlands",
"440","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Other vegetation fires",
"441","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Forest Fires-Post burn decay",
"442","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Solid waste disposal on land",
"443","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Wastewater handling",
"444","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Waste incineration",
"445","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Other waste handling",
"446","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Fossil fuel fires",
"447","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Indirect N2O from non-agricultural NOx",
"448","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Indirect N2O from non-agricultural NH3",
"449","I-GHG-HFC152a","I-GHG-HFC152a emissions (Gg)","Other sources",
"450","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Public electricity and heat production",
"451","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Other Energy Industries",
"452","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Manufacturing Industries and Construction",
"453","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Domestic aviation",
"454","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Road transportation",
"455","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Rail transportation",
"456","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Inland navigation",
"457","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Other transportation",
"458","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Residential and other sectors",
"459","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Fugitive emissions from solid fuels",
"460","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Fugitive emissions from oil and gas",
"461","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Memo: International aviation",
"462","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Memo: International navigation",
"463","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Production of minerals",
"464","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Cement production",
"465","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Lime production",
"466","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Production of chemicals",
"467","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Production of metals",
"468","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Production of pulp/paper/food/drink",
"469","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Production of halocarbons and SF6",
"470","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Refrigeration and Air Conditioning",
"471","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Foam Blowing",
"472","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Fire Extinguishers",
"473","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Aerosols",
"474","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","F-gas as Solvent",
"475","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Semiconductor/Electronics Manufacture",
"476","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Electrical Equipment",
"477","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Other F-gas use",
"478","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"479","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Solvent and other product use: paint",
"480","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Solvent and other product use: degrease",
"481","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Solvent and other product use: chemicals",
"482","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Solvent and other product use: other",
"483","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Enteric fermentation",
"484","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Manure management",
"485","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Rice cultivation",
"486","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Direct soil emissions",
"487","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Manure in pasture/range/paddock",
"488","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Indirect N2O from agriculture",
"489","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Other direct soil emissions",
"490","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Savanna burning",
"491","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Agricultural waste burning",
"492","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Forest fires",
"493","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Grassland fires",
"494","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Decay of wetlands/peatlands",
"495","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Other vegetation fires",
"496","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Forest Fires-Post burn decay",
"497","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Solid waste disposal on land",
"498","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Wastewater handling",
"499","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Waste incineration",
"500","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Other waste handling",
"501","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Fossil fuel fires",
"502","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Indirect N2O from non-agricultural NOx",
"503","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Indirect N2O from non-agricultural NH3",
"504","I-GHG-HFC227ea","I-GHG-HFC227ea emissions (Gg)","Other sources",
"505","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Public electricity and heat production",
"506","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Other Energy Industries",
"507","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Manufacturing Industries and Construction",
"508","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Domestic aviation",
"509","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Road transportation",
"510","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Rail transportation",
"511","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Inland navigation",
"512","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Other transportation",
"513","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Residential and other sectors",
"514","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Fugitive emissions from solid fuels",
"515","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Fugitive emissions from oil and gas",
"516","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Memo: International aviation",
"517","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Memo: International navigation",
"518","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Production of minerals",
"519","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Cement production",
"520","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Lime production",
"521","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Production of chemicals",
"522","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Production of metals",
"523","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Production of pulp/paper/food/drink",
"524","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Production of halocarbons and SF6",
"525","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Refrigeration and Air Conditioning",
"526","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Foam Blowing",
"527","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Fire Extinguishers",
"528","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Aerosols",
"529","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","F-gas as Solvent",
"530","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Semiconductor/Electronics Manufacture",
"531","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Electrical Equipment",
"532","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Other F-gas use",
"533","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"534","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Solvent and other product use: paint",
"535","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Solvent and other product use: degrease",
"536","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Solvent and other product use: chemicals",
"537","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Solvent and other product use: other",
"538","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Enteric fermentation",
"539","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Manure management",
"540","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Rice cultivation",
"541","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Direct soil emissions",
"542","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Manure in pasture/range/paddock",
"543","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Indirect N2O from agriculture",
"544","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Other direct soil emissions",
"545","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Savanna burning",
"546","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Agricultural waste burning",
"547","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Forest fires",
"548","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Grassland fires",
"549","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Decay of wetlands/peatlands",
"550","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Other vegetation fires",
"551","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Forest Fires-Post burn decay",
"552","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Solid waste disposal on land",
"553","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Wastewater handling",
"554","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Waste incineration",
"555","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Other waste handling",
"556","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Fossil fuel fires",
"557","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Indirect N2O from non-agricultural NOx",
"558","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Indirect N2O from non-agricultural NH3",
"559","I-GHG-HFC23","I-GHG-HFC23 emissions (Gg)","Other sources",
"560","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Public electricity and heat production",
"561","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Other Energy Industries",
"562","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Manufacturing Industries and Construction",
"563","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Domestic aviation",
"564","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Road transportation",
"565","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Rail transportation",
"566","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Inland navigation",
"567","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Other transportation",
"568","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Residential and other sectors",
"569","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Fugitive emissions from solid fuels",
"570","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Fugitive emissions from oil and gas",
"571","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Memo: International aviation",
"572","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Memo: International navigation",
"573","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Production of minerals",
"574","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Cement production",
"575","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Lime production",
"576","I-GHG-HFC236fa","I-GHG-HFC236fa emissions (Gg)","Production of chemicals",
